date,meter_id,total_consumption,avg_consumption,max_consumption,min_consumption,reading_count,avg_temperature,weekend_flag,season
2023-07-22,MTR-002,96.308,4.0128,7.43,1.1211,24,28.67,1,Summer
2023-07-22,MTR-003,155.0378,6.4599,20.3455,1.3883,24,28.67,1,Summer
2023-07-22,MTR-004,58.9803,2.4575,4.6137,0.6028,24,28.67,1,Summer
2023-07-22,MTR-005,97.1344,4.0473,7.6348,1.2013,24,28.67,1,Summer
2023-07-22,MTR-006,142.8474,5.952,11.7631,1.4802,24,28.67,1,Summer
2023-07-22,MTR-007,49.353,2.0564,3.7624,0.4875,24,28.67,1,Summer
2023-07-22,MTR-008,97.6316,4.068,8.2328,0.9557,24,28.67,1,Summer
2023-07-22,MTR-009,179.6543,7.4856,14.0507,1.9183,24,28.67,1,Summer
2023-07-22,MTR-010,48.4183,2.0174,3.9858,0.477,24,28.67,1,Summer
2023-07-22,MTR-011,83.381,3.4742,6.6281,0.9106,24,28.67,1,Summer
2023-07-22,MTR-012,141.0639,5.8777,11.3348,1.4691,24,28.67,1,Summer
2023-07-23,MTR-001,48.1574,2.0066,3.8459,0.4716,24,28.56,1,Summer
2023-07-23,MTR-002,96.7667,4.0319,8.2152,1.0966,24,28.56,1,Summer
2023-07-23,MTR-003,145.6504,6.0688,10.61,1.543,24,28.56,1,Summer
2023-07-23,MTR-004,58.4512,2.4355,4.6906,0.6238,24,28.56,1,Summer
2023-07-23,MTR-005,88.944,3.706,7.1898,0.4138,24,28.56,1,Summer
2023-07-23,MTR-006,144.5396,6.0225,10.578,1.546,24,28.56,1,Summer
2023-07-23,MTR-007,48.6004,2.025,3.7509,0.478,24,28.56,1,Summer
2023-07-23,MTR-008,97.1277,4.047,7.3398,0.9794,24,28.56,1,Summer
2023-07-23,MTR-009,179.1789,7.4658,14.0715,1.7754,24,28.56,1,Summer
2023-07-23,MTR-010,48.3737,2.0156,3.7491,0.5523,24,28.56,1,Summer
2023-07-23,MTR-011,89.3866,3.7244,6.4261,0.9823,24,28.56,1,Summer
2023-07-23,MTR-012,139.2986,5.8041,10.4086,1.553,24,28.56,1,Summer
2023-07-24,MTR-001,46.5489,1.9395,3.9554,0.4746,24,28.9,0,Summer
2023-07-24,MTR-002,133.9114,5.5796,9.7931,1.5729,24,28.9,0,Summer
2023-07-24,MTR-003,197.4798,8.2283,15.351,1.9597,24,28.9,0,Summer
2023-07-24,MTR-004,53.44,2.2267,4.1187,0.5896,24,28.9,0,Summer
2023-07-24,MTR-005,133.6975,5.5707,10.2576,1.3853,24,28.9,0,Summer
2023-07-24,MTR-006,204.2974,8.5124,16.25,2.1743,24,28.9,0,Summer
2023-07-24,MTR-007,45.7567,1.9065,3.4946,0.4771,24,28.9,0,Summer
2023-07-24,MTR-008,136.0093,5.6671,10.4404,1.439,24,28.9,0,Summer
2023-07-24,MTR-009,252.8052,10.5336,18.3459,2.5999,24,28.9,0,Summer
2023-07-24,MTR-010,45.6387,1.9016,3.5881,0.5141,24,28.9,0,Summer
2023-07-24,MTR-011,141.1082,5.8795,24.2905,1.3349,24,28.9,0,Summer
2023-07-24,MTR-012,199.9771,8.3324,16.9361,2.2221,24,28.9,0,Summer
2023-07-25,MTR-001,47.1163,1.9632,3.9605,0.5894,24,28.75,0,Summer
2023-07-25,MTR-002,132.6442,5.5268,11.8594,1.4351,24,28.75,0,Summer
2023-07-25,MTR-003,200.995,8.3748,17.5766,2.012,24,28.75,0,Summer
2023-07-25,MTR-004,52.8268,2.2011,4.4591,0.5533,24,28.75,0,Summer
2023-07-25,MTR-005,129.4236,5.3927,10.1186,1.4691,24,28.75,0,Summer
2023-07-25,MTR-006,192.8284,8.0345,15.9237,0.3477,24,28.75,0,Summer
2023-07-25,MTR-007,44.6221,1.8593,3.6488,0.4892,24,28.75,0,Summer
2023-07-25,MTR-008,134.3331,5.5972,11.4995,1.4959,24,28.75,0,Summer
2023-07-25,MTR-009,250.8072,10.4503,22.1707,2.7924,24,28.75,0,Summer
2023-07-25,MTR-010,46.0339,1.9181,3.7658,0.4722,24,28.75,0,Summer
2023-07-25,MTR-011,123.5949,5.1498,10.5276,1.3771,24,28.75,0,Summer
2023-07-25,MTR-012,197.0071,8.2086,15.9497,2.4471,24,28.75,0,Summer
2023-07-26,MTR-001,44.1371,1.839,3.4811,0.1577,24,28.19,0,Summer
2023-07-26,MTR-002,129.7213,5.4051,10.6164,1.4093,24,28.19,0,Summer
2023-07-26,MTR-003,193.6603,8.0692,16.9296,0.6552,24,28.19,0,Summer
2023-07-26,MTR-004,52.6684,2.1945,4.0283,0.6284,24,28.19,0,Summer
2023-07-26,MTR-005,126.5184,5.2716,9.4169,1.5355,24,28.19,0,Summer
2023-07-26,MTR-006,191.8829,7.9951,15.1861,2.2112,24,28.19,0,Summer
2023-07-26,MTR-007,43.2612,1.8026,3.575,0.4657,24,28.19,0,Summer
2023-07-26,MTR-008,133.1698,5.5487,11.0898,1.4433,24,28.19,0,Summer
2023-07-26,MTR-009,240.5626,10.0234,18.006,2.6559,24,28.19,0,Summer
2023-07-26,MTR-010,44.6909,1.8621,3.5641,0.4477,24,28.19,0,Summer
2023-07-26,MTR-011,117.9267,4.9136,8.4848,1.2171,24,28.19,0,Summer
2023-07-26,MTR-012,194.0845,8.0869,17.3029,2.4214,24,28.19,0,Summer
2023-07-27,MTR-001,44.251,1.8438,3.6687,0.5533,24,28.19,0,Summer
2023-07-27,MTR-002,133.7249,5.5719,10.6283,1.4957,24,28.19,0,Summer
2023-07-27,MTR-003,194.5616,8.1067,15.3891,2.1489,24,28.19,0,Summer
2023-07-27,MTR-004,51.4197,2.1425,4.0314,0.6021,24,28.19,0,Summer
2023-07-27,MTR-005,132.8729,5.5364,12.873,1.5295,24,28.19,0,Summer
2023-07-27,MTR-006,207.0033,8.6251,17.4526,2.1763,24,28.19,0,Summer
2023-07-27,MTR-007,47.5659,1.9819,5.6656,0.4623,24,28.19,0,Summer
2023-07-27,MTR-008,151.3183,6.3049,33.1802,0.3884,24,28.19,0,Summer
2023-07-27,MTR-009,248.0155,10.334,19.6676,2.6159,24,28.19,0,Summer
2023-07-27,MTR-010,45.475,1.8948,4.0651,0.4857,24,28.19,0,Summer
2023-07-27,MTR-011,119.9818,4.9992,9.3853,1.3971,24,28.19,0,Summer
2023-07-27,MTR-012,208.3267,8.6803,21.5883,1.9212,24,28.19,0,Summer
2023-07-28,MTR-001,45.7887,1.9079,3.5916,0.3415,24,28.15,0,Summer
2023-07-28,MTR-002,128.2181,5.3424,10.8636,1.2156,24,28.15,0,Summer
2023-07-28,MTR-003,200.5777,8.3574,15.7873,2.2661,24,28.15,0,Summer
2023-07-28,MTR-004,52.3729,2.1822,4.2774,0.5491,24,28.15,0,Summer
2023-07-28,MTR-005,126.676,5.2782,9.7777,1.2017,24,28.15,0,Summer
2023-07-28,MTR-006,199.6311,8.318,16.5889,2.1972,24,28.15,0,Summer
2023-07-28,MTR-007,43.072,1.7947,3.4753,0.4464,24,28.15,0,Summer
2023-07-28,MTR-008,133.059,5.5441,11.089,1.3264,24,28.15,0,Summer
2023-07-28,MTR-009,251.6761,10.4865,22.3481,2.768,24,28.15,0,Summer
2023-07-28,MTR-010,52.8319,2.2013,9.6289,0.4768,24,28.15,0,Summer
2023-07-28,MTR-011,123.5418,5.1476,10.2179,0.9756,24,28.15,0,Summer
2023-07-28,MTR-012,194.1396,8.0891,15.9168,2.0384,24,28.15,0,Summer
2023-07-29,MTR-001,47.1099,1.9629,3.3052,0.5478,24,28.04,1,Summer
2023-07-29,MTR-002,101.1347,4.2139,7.9591,0.2367,24,28.04,1,Summer
2023-07-29,MTR-003,143.0323,5.9597,11.3928,1.5942,24,28.04,1,Summer
2023-07-29,MTR-004,55.6722,2.3197,4.3826,0.5966,24,28.04,1,Summer
2023-07-29,MTR-005,94.7406,3.9475,7.5381,1.0505,24,28.04,1,Summer
2023-07-29,MTR-006,143.5785,5.9824,11.5505,1.5272,24,28.04,1,Summer
2023-07-29,MTR-007,47.4141,1.9756,3.883,0.0276,24,28.04,1,Summer
2023-07-29,MTR-008,91.1497,3.7979,7.3789,0.9172,24,28.04,1,Summer
2023-07-29,MTR-009,174.5389,7.2725,16.3403,1.9504,24,28.04,1,Summer
2023-07-29,MTR-010,48.8242,2.0343,4.2004,0.5329,24,28.04,1,Summer
2023-07-29,MTR-011,86.7432,3.6143,7.0207,0.8617,24,28.04,1,Summer
2023-07-29,MTR-012,143.4812,5.9784,12.3138,1.6241,24,28.04,1,Summer
2023-07-30,MTR-001,49.4427,2.0601,3.7751,0.5192,24,28.28,1,Summer
2023-07-30,MTR-002,97.6451,4.0685,7.5569,1.0805,24,28.28,1,Summer
2023-07-30,MTR-003,141.8845,5.9119,11.1601,1.3287,24,28.28,1,Summer
2023-07-30,MTR-004,53.8773,2.2449,4.382,0.5704,24,28.28,1,Summer
2023-07-30,MTR-005,91.6804,3.82,7.4364,0.9667,24,28.28,1,Summer
2023-07-30,MTR-006,144.664,6.0277,12.0867,1.5228,24,28.28,1,Summer
2023-07-30,MTR-007,47.6357,1.9848,3.723,0.1158,24,28.28,1,Summer
2023-07-30,MTR-008,103.6343,4.3181,10.3258,1.1255,24,28.28,1,Summer
2023-07-30,MTR-009,174.6867,7.2786,13.7943,1.7287,24,28.28,1,Summer
2023-07-30,MTR-010,53.5827,2.2326,4.8093,0.5438,24,28.28,1,Summer
2023-07-30,MTR-011,86.4,3.6,6.9221,0.9944,24,28.28,1,Summer
2023-07-30,MTR-012,140.8852,5.8702,12.1076,1.5872,24,28.28,1,Summer
2023-07-31,MTR-001,44.8835,1.8701,3.6584,0.467,24,28.43,0,Summer
2023-07-31,MTR-002,129.7365,5.4057,9.9199,1.4975,24,28.43,0,Summer
2023-07-31,MTR-003,200.2931,8.3455,14.1533,2.1417,24,28.43,0,Summer
2023-07-31,MTR-004,53.0826,2.2118,4.481,0.5759,24,28.43,0,Summer
2023-07-31,MTR-005,129.0009,5.375,9.7284,1.4477,24,28.43,0,Summer
2023-07-31,MTR-006,206.3519,8.598,16.6803,2.2436,24,28.43,0,Summer
2023-07-31,MTR-007,55.9323,2.3305,13.0894,0.4965,24,28.43,0,Summer
2023-07-31,MTR-008,135.1553,5.6315,9.7804,1.5248,24,28.43,0,Summer
2023-07-31,MTR-009,249.5281,10.397,19.1192,2.5495,24,28.43,0,Summer
2023-07-31,MTR-010,46.322,1.9301,3.6183,0.4885,24,28.43,0,Summer
2023-07-31,MTR-011,121.9293,5.0804,9.2184,1.2915,24,28.43,0,Summer
2023-07-31,MTR-012,192.798,8.0332,15.1952,2.3961,24,28.43,0,Summer
2023-08-01,MTR-001,45.5675,1.8986,3.4248,0.5089,24,28.54,0,Summer
2023-08-01,MTR-002,131.7175,5.4882,10.0964,1.4089,24,28.54,0,Summer
2023-08-01,MTR-003,183.8422,7.6601,14.6083,0.5685,24,28.54,0,Summer
2023-08-01,MTR-004,52.3832,2.1826,4.0989,0.6108,24,28.54,0,Summer
2023-08-01,MTR-005,131.7629,5.4901,10.835,1.4065,24,28.54,0,Summer
2023-08-01,MTR-006,200.4576,8.3524,15.1682,2.0539,24,28.54,0,Summer
2023-08-01,MTR-007,44.566,1.8569,3.1984,0.5074,24,28.54,0,Summer
2023-08-01,MTR-008,138.2014,5.7584,10.9065,1.4321,24,28.54,0,Summer
2023-08-01,MTR-009,246.8348,10.2848,19.9315,2.4586,24,28.54,0,Summer
2023-08-01,MTR-010,46.0929,1.9205,3.7492,0.4887,24,28.54,0,Summer
2023-08-01,MTR-011,121.2853,5.0536,9.6854,1.2788,24,28.54,0,Summer
2023-08-01,MTR-012,199.125,8.2969,16.1897,2.0045,24,28.54,0,Summer
2023-08-02,MTR-001,44.8952,1.8706,3.7198,0.4983,24,27.83,0,Summer
2023-08-02,MTR-002,130.2585,5.4274,10.0122,1.4271,24,27.83,0,Summer
2023-08-02,MTR-003,198.241,8.26,17.0874,1.9768,24,27.83,0,Summer
2023-08-02,MTR-004,52.5138,2.1881,4.1534,0.5564,24,27.83,0,Summer
2023-08-02,MTR-005,129.274,5.3864,10.4075,1.2711,24,27.83,0,Summer
2023-08-02,MTR-006,196.5213,8.1884,13.6468,2.1167,24,27.83,0,Summer
2023-08-02,MTR-007,45.9024,1.9126,3.5979,0.5032,24,27.83,0,Summer
2023-08-02,MTR-008,166.4604,6.9358,40.9313,1.55,24,27.83,0,Summer
2023-08-02,MTR-009,239.2279,9.9678,18.7028,2.5323,24,27.83,0,Summer
2023-08-02,MTR-010,43.9168,1.8299,3.2237,0.4881,24,27.83,0,Summer
2023-08-02,MTR-011,119.6898,4.9871,8.5901,1.2918,24,27.83,0,Summer
2023-08-02,MTR-012,185.3443,7.7227,13.7827,2.223,24,27.83,0,Summer
2023-08-03,MTR-001,45.0572,1.8774,3.8508,0.5153,24,28.04,0,Summer
2023-08-03,MTR-002,130.4891,5.437,10.5271,1.476,24,28.04,0,Summer
2023-08-03,MTR-003,199.5875,8.3161,16.2557,2.0369,24,28.04,0,Summer
2023-08-03,MTR-004,52.4138,2.1839,4.2527,0.5537,24,28.04,0,Summer
2023-08-03,MTR-005,129.2965,5.3874,9.9873,1.3196,24,28.04,0,Summer
2023-08-03,MTR-006,194.8465,8.1186,15.8923,2.3011,24,28.04,0,Summer
2023-08-03,MTR-007,44.1881,1.8412,3.6333,0.4975,24,28.04,0,Summer
2023-08-03,MTR-008,131.4924,5.4789,10.0154,1.4344,24,28.04,0,Summer
2023-08-03,MTR-009,248.3648,10.3485,18.9928,2.4941,24,28.04,0,Summer
2023-08-03,MTR-010,44.2058,1.8419,3.2122,0.5267,24,28.04,0,Summer
2023-08-03,MTR-011,132.444,5.5185,17.3649,1.3102,24,28.04,0,Summer
2023-08-03,MTR-012,191.7292,7.9887,16.9232,2.2516,24,28.04,0,Summer
2023-08-04,MTR-001,44.249,1.8437,3.4845,0.4762,24,27.95,0,Summer
2023-08-04,MTR-002,151.2791,6.3033,26.998,1.456,24,27.95,0,Summer
2023-08-04,MTR-003,224.4769,9.3532,35.9594,1.8835,24,27.95,0,Summer
2023-08-04,MTR-004,53.6557,2.2357,3.9839,0.6027,24,27.95,0,Summer
2023-08-04,MTR-005,131.231,5.468,11.1495,1.385,24,27.95,0,Summer
2023-08-04,MTR-006,207.8094,8.6587,16.588,1.9489,24,27.95,0,Summer
2023-08-04,MTR-007,44.2546,1.8439,3.443,0.4467,24,27.95,0,Summer
2023-08-04,MTR-008,141.3239,5.8885,10.7351,1.3695,24,27.95,0,Summer
2023-08-04,MTR-009,269.0878,11.212,34.8333,2.4223,24,27.95,0,Summer
2023-08-04,MTR-010,45.6971,1.904,3.7193,0.4959,24,27.95,0,Summer
2023-08-04,MTR-011,122.6106,5.1088,10.6813,1.1775,24,27.95,0,Summer
2023-08-04,MTR-012,211.9059,8.8294,27.9408,1.8696,24,27.95,0,Summer
2023-08-05,MTR-001,58.6791,2.445,12.6914,0.5657,24,27.56,1,Summer
2023-08-05,MTR-002,96.6172,4.0257,7.5803,0.8733,24,27.56,1,Summer
2023-08-05,MTR-003,144.0187,6.0008,12.777,1.3951,24,27.56,1,Summer
2023-08-05,MTR-004,57.2438,2.3852,4.8847,0.5694,24,27.56,1,Summer
2023-08-05,MTR-005,94.6487,3.9437,7.7969,1.015,24,27.56,1,Summer
2023-08-05,MTR-006,143.9211,5.9967,12.0448,1.4246,24,27.56,1,Summer
2023-08-05,MTR-007,47.316,1.9715,3.5188,0.4861,24,27.56,1,Summer
2023-08-05,MTR-008,93.9616,3.9151,7.7102,1.0378,24,27.56,1,Summer
2023-08-05,MTR-009,167.0841,6.9618,15.7005,0.7768,24,27.56,1,Summer
2023-08-05,MTR-010,49.5571,2.0649,4.1987,0.4856,24,27.56,1,Summer
2023-08-05,MTR-011,92.7535,3.8647,13.0036,0.8895,24,27.56,1,Summer
2023-08-05,MTR-012,137.2374,5.7182,10.9462,1.4482,24,27.56,1,Summer
2023-08-06,MTR-001,48.3331,2.0139,3.8916,0.5335,24,28.08,1,Summer
2023-08-06,MTR-002,95.1241,3.9635,7.8918,0.9185,24,28.08,1,Summer
2023-08-06,MTR-003,134.4977,5.6041,11.0292,1.5729,24,28.08,1,Summer
2023-08-06,MTR-004,57.9722,2.4155,5.0958,0.6422,24,28.08,1,Summer
2023-08-06,MTR-005,92.9115,3.8713,6.8658,1.0721,24,28.08,1,Summer
2023-08-06,MTR-006,140.069,5.8362,12.562,1.5031,24,28.08,1,Summer
2023-08-06,MTR-007,50.6337,2.1097,5.416,0.506,24,28.08,1,Summer
2023-08-06,MTR-008,97.0627,4.0443,7.9247,0.9949,24,28.08,1,Summer
2023-08-06,MTR-009,178.1185,7.4216,14.5794,2.0736,24,28.08,1,Summer
2023-08-06,MTR-010,48.6403,2.0267,4.1689,0.4652,24,28.08,1,Summer
2023-08-06,MTR-011,86.672,3.6113,6.8989,0.9073,24,28.08,1,Summer
2023-08-06,MTR-012,140.304,5.846,11.5836,1.4861,24,28.08,1,Summer
2023-08-07,MTR-001,44.5554,1.8565,3.5246,0.4998,24,27.78,0,Summer
2023-08-07,MTR-002,154.5742,6.4406,22.3065,1.4468,24,27.78,0,Summer
2023-08-07,MTR-003,192.6721,8.028,15.3758,2.0287,24,27.78,0,Summer
2023-08-07,MTR-004,50.4577,2.1024,3.9836,0.6146,24,27.78,0,Summer
2023-08-07,MTR-005,142.1382,5.9224,20.4628,1.5317,24,27.78,0,Summer
2023-08-07,MTR-006,218.7644,9.1152,40.4417,2.3008,24,27.78,0,Summer
2023-08-07,MTR-007,43.2652,1.8027,3.455,0.4642,24,27.78,0,Summer
2023-08-07,MTR-008,128.3302,5.3471,10.4327,0.4029,24,27.78,0,Summer
2023-08-07,MTR-009,248.4117,10.3505,18.5608,2.7104,24,27.78,0,Summer
2023-08-07,MTR-010,43.4128,1.8089,3.3213,0.4723,24,27.78,0,Summer
2023-08-07,MTR-011,118.0749,4.9198,9.6631,1.4281,24,27.78,0,Summer
2023-08-07,MTR-012,196.0121,8.1672,16.9755,2.1338,24,27.78,0,Summer
2023-08-08,MTR-001,45.017,1.8757,3.6722,0.5485,24,27.71,0,Summer
2023-08-08,MTR-002,146.1598,6.09,20.2333,1.5009,24,27.71,0,Summer
2023-08-08,MTR-003,200.561,8.3567,15.8519,2.0444,24,27.71,0,Summer
2023-08-08,MTR-004,53.3563,2.2232,4.2822,0.6042,24,27.71,0,Summer
2023-08-08,MTR-005,129.2833,5.3868,10.3482,1.4245,24,27.71,0,Summer
2023-08-08,MTR-006,197.5347,8.2306,15.8604,2.1,24,27.71,0,Summer
2023-08-08,MTR-007,51.9322,2.1638,10.8619,0.4364,24,27.71,0,Summer
2023-08-08,MTR-008,134.4941,5.6039,11.0123,1.4263,24,27.71,0,Summer
2023-08-08,MTR-009,243.8111,10.1588,18.2152,2.4953,24,27.71,0,Summer
2023-08-08,MTR-010,50.1256,2.0886,7.5145,0.4801,24,27.71,0,Summer
2023-08-08,MTR-011,119.8655,4.9944,9.527,1.124,24,27.71,0,Summer
2023-08-08,MTR-012,193.946,8.0811,15.8099,1.9633,24,27.71,0,Summer
2023-08-09,MTR-001,47.1064,1.9628,4.9403,0.5073,24,27.84,0,Summer
2023-08-09,MTR-002,130.8434,5.4518,10.3389,1.3499,24,27.84,0,Summer
2023-08-09,MTR-003,200.6732,8.3614,13.5653,2.1914,24,27.84,0,Summer
2023-08-09,MTR-004,53.3151,2.2215,4.2645,0.5624,24,27.84,0,Summer
2023-08-09,MTR-005,125.7779,5.2407,10.4096,1.3118,24,27.84,0,Summer
2023-08-09,MTR-006,230.2743,9.5948,42.8654,2.3297,24,27.84,0,Summer
2023-08-09,MTR-007,45.3766,1.8907,3.6299,0.4732,24,27.84,0,Summer
2023-08-09,MTR-008,132.9345,5.5389,10.4739,1.4769,24,27.84,0,Summer
2023-08-09,MTR-009,234.3793,9.7658,20.4549,1.3211,24,27.84,0,Summer
2023-08-09,MTR-010,45.5643,1.8985,3.5254,0.5166,24,27.84,0,Summer
2023-08-09,MTR-011,122.0292,5.0845,9.3487,1.46,24,27.84,0,Summer
2023-08-09,MTR-012,195.1827,8.1326,16.5218,2.2451,24,27.84,0,Summer
2023-08-10,MTR-001,45.5001,1.8958,3.7132,0.4748,24,27.77,0,Summer
2023-08-10,MTR-002,130.6496,5.4437,12.1046,1.3574,24,27.77,0,Summer
2023-08-10,MTR-003,193.8152,8.0756,16.2547,2.1826,24,27.77,0,Summer
2023-08-10,MTR-004,52.8133,2.2006,4.3621,0.5329,24,27.77,0,Summer
2023-08-10,MTR-005,132.3337,5.5139,11.6011,1.3229,24,27.77,0,Summer
2023-08-10,MTR-006,202.7813,8.4492,16.1083,0.1887,24,27.77,0,Summer
2023-08-10,MTR-007,43.929,1.8304,3.555,0.4465,24,27.77,0,Summer
2023-08-10,MTR-008,132.1651,5.5069,10.6319,1.4523,24,27.77,0,Summer
2023-08-10,MTR-009,239.8486,9.9937,18.3143,2.3864,24,27.77,0,Summer
2023-08-10,MTR-010,45.4606,1.8942,4.2075,0.514,24,27.77,0,Summer
2023-08-10,MTR-011,118.8923,4.9538,8.896,0.9958,24,27.77,0,Summer
2023-08-10,MTR-012,193.2718,8.053,15.5204,1.9833,24,27.77,0,Summer
2023-08-11,MTR-001,44.0535,1.8356,3.4801,0.462,24,27.62,0,Summer
2023-08-11,MTR-002,145.097,6.0457,23.374,1.3831,24,27.62,0,Summer
2023-08-11,MTR-003,192.5097,8.0212,14.3506,2.2627,24,27.62,0,Summer
2023-08-11,MTR-004,52.8214,2.2009,4.0498,0.5274,24,27.62,0,Summer
2023-08-11,MTR-005,128.5694,5.3571,9.9367,1.503,24,27.62,0,Summer
2023-08-11,MTR-006,200.1143,8.3381,15.9649,2.1595,24,27.62,0,Summer
2023-08-11,MTR-007,42.1631,1.7568,3.4633,0.4901,24,27.62,0,Summer
2023-08-11,MTR-008,125.9354,5.2473,10.3466,0.9766,24,27.62,0,Summer
2023-08-11,MTR-009,237.1862,9.8828,21.3731,2.5247,24,27.62,0,Summer
2023-08-11,MTR-010,45.2357,1.8848,3.4925,0.4802,24,27.62,0,Summer
2023-08-11,MTR-011,121.5285,5.0637,9.0768,1.2243,24,27.62,0,Summer
2023-08-11,MTR-012,188.04,7.835,14.6831,2.059,24,27.62,0,Summer
2023-08-12,MTR-001,48.4667,2.0194,3.9707,0.4632,24,27.12,1,Summer
2023-08-12,MTR-002,107.6333,4.4847,20.8638,0.9897,24,27.12,1,Summer
2023-08-12,MTR-003,125.7952,5.2415,9.8096,1.0446,24,27.12,1,Summer
2023-08-12,MTR-004,54.9737,2.2906,4.6417,0.5905,24,27.12,1,Summer
2023-08-12,MTR-005,88.954,3.7064,6.8035,1.0226,24,27.12,1,Summer
2023-08-12,MTR-006,139.1945,5.7998,10.0041,1.6201,24,27.12,1,Summer
2023-08-12,MTR-007,45.4563,1.894,3.2588,0.4904,24,27.12,1,Summer
2023-08-12,MTR-008,90.4262,3.7678,7.9047,0.8148,24,27.12,1,Summer
2023-08-12,MTR-009,171.1789,7.1325,13.18,1.974,24,27.12,1,Summer
2023-08-12,MTR-010,48.0091,2.0004,3.6135,0.5882,24,27.12,1,Summer
2023-08-12,MTR-011,84.211,3.5088,6.3804,0.8944,24,27.12,1,Summer
2023-08-12,MTR-012,138.0161,5.7507,11.4162,1.4613,24,27.12,1,Summer
2023-08-13,MTR-001,47.7312,1.9888,3.688,0.505,24,27.3,1,Summer
2023-08-13,MTR-002,93.7092,3.9045,7.1749,0.9427,24,27.3,1,Summer
2023-08-13,MTR-003,134.5064,5.6044,12.03,0.4387,24,27.3,1,Summer
2023-08-13,MTR-004,55.8575,2.3274,4.7254,0.6267,24,27.3,1,Summer
2023-08-13,MTR-005,90.768,3.782,6.9962,1.034,24,27.3,1,Summer
2023-08-13,MTR-006,143.9549,5.9981,12.8059,1.6769,24,27.3,1,Summer
2023-08-13,MTR-007,46.2291,1.9262,4.1691,0.5359,24,27.3,1,Summer
2023-08-13,MTR-008,96.5148,4.0215,8.0003,1.1672,24,27.3,1,Summer
2023-08-13,MTR-009,170.5005,7.1042,13.0479,2.1006,24,27.3,1,Summer
2023-08-13,MTR-010,46.5568,1.9399,4.0297,0.4752,24,27.3,1,Summer
2023-08-13,MTR-011,84.9092,3.5379,7.5689,0.9673,24,27.3,1,Summer
2023-08-13,MTR-012,139.9436,5.831,12.5059,1.475,24,27.3,1,Summer
2023-08-14,MTR-001,41.9224,1.7468,3.7139,0.3797,24,26.7,0,Summer
2023-08-14,MTR-002,130.8271,5.4511,11.2941,1.3948,24,26.7,0,Summer
2023-08-14,MTR-003,186.6914,7.7788,14.4322,2.0891,24,26.7,0,Summer
2023-08-14,MTR-004,61.6624,2.5693,10.2533,0.5056,24,26.7,0,Summer
2023-08-14,MTR-005,129.6549,5.4023,9.6414,1.363,24,26.7,0,Summer
2023-08-14,MTR-006,192.9622,8.0401,14.218,2.1399,24,26.7,0,Summer
2023-08-14,MTR-007,43.3277,1.8053,3.3603,0.5308,24,26.7,0,Summer
2023-08-14,MTR-008,127.3042,5.3043,10.1452,0.1669,24,26.7,0,Summer
2023-08-14,MTR-009,237.629,9.9012,20.4262,2.3666,24,26.7,0,Summer
2023-08-14,MTR-010,44.3165,1.8465,3.3228,0.5103,24,26.7,0,Summer
2023-08-14,MTR-011,117.4632,4.8943,9.1002,1.2601,24,26.7,0,Summer
2023-08-14,MTR-012,203.4678,8.4778,27.7099,1.8368,24,26.7,0,Summer
2023-08-15,MTR-001,43.7315,1.8221,3.4364,0.512,24,26.81,0,Summer
2023-08-15,MTR-002,127.8744,5.3281,9.9025,1.3903,24,26.81,0,Summer
2023-08-15,MTR-003,187.1773,7.7991,14.2492,2.0299,24,26.81,0,Summer
2023-08-15,MTR-004,52.5462,2.1894,4.2075,0.5442,24,26.81,0,Summer
2023-08-15,MTR-005,122.8245,5.1177,9.7355,1.4282,24,26.81,0,Summer
2023-08-15,MTR-006,189.5796,7.8991,15.852,2.2471,24,26.81,0,Summer
2023-08-15,MTR-007,42.9871,1.7911,3.5536,0.4938,24,26.81,0,Summer
2023-08-15,MTR-008,130.6365,5.4432,10.7404,1.3997,24,26.81,0,Summer
2023-08-15,MTR-009,242.7177,10.1132,18.5919,2.7304,24,26.81,0,Summer
2023-08-15,MTR-010,44.3566,1.8482,3.6863,0.426,24,26.81,0,Summer
2023-08-15,MTR-011,116.8959,4.8707,10.0921,1.4333,24,26.81,0,Summer
2023-08-15,MTR-012,185.3381,7.7224,14.6404,2.3577,24,26.81,0,Summer
2023-08-16,MTR-001,44.554,1.8564,3.6249,0.5391,24,26.97,0,Summer
2023-08-16,MTR-002,125.6397,5.235,10.2075,1.4052,24,26.97,0,Summer
2023-08-16,MTR-003,183.8596,7.6608,14.2556,2.1335,24,26.97,0,Summer
2023-08-16,MTR-004,55.1191,2.2966,4.5243,0.623,24,26.97,0,Summer
2023-08-16,MTR-005,126.2965,5.2624,10.4533,0.6029,24,26.97,0,Summer
2023-08-16,MTR-006,194.6718,8.1113,17.0477,0.4034,24,26.97,0,Summer
2023-08-16,MTR-007,41.4087,1.7254,3.2811,0.1135,24,26.97,0,Summer
2023-08-16,MTR-008,127.7461,5.3228,10.2451,1.4747,24,26.97,0,Summer
2023-08-16,MTR-009,270.0862,11.2536,41.6329,2.8963,24,26.97,0,Summer
2023-08-16,MTR-010,44.2347,1.8431,3.6789,0.5068,24,26.97,0,Summer
2023-08-16,MTR-011,118.3184,4.9299,9.9618,1.3696,24,26.97,0,Summer
2023-08-16,MTR-012,187.5366,7.814,17.7008,2.1433,24,26.97,0,Summer
2023-08-17,MTR-001,43.683,1.8201,3.4428,0.4755,24,25.85,0,Summer
