date,weather_condition,temperature_band,avg_temperature,avg_humidity,total_consumption,avg_consumption,reading_count
2023-03-28,Cloudy,Mild,18.05,67.34,345.847,5.7641,60
2023-03-28,Fog,Cold,12.6,72.77,33.437,2.7864,12
2023-03-28,Rain,Cold,11.99,80.18,180.6443,3.7634,48
2023-03-28,Rain,Mild,15.71,74.94,119.3872,4.9745,24
2023-03-28,Snow,Cold,10.58,89.12,29.6536,2.4711,12
2023-03-28,Storm,Cold,11.02,75.38,23.8564,1.988,12
2023-03-28,Storm,Mild,19.92,63.13,52.5357,4.378,12
2023-03-29,Clear,Cold,11.82,79.02,316.3093,3.7656,84
2023-03-29,Clear,Mild,17.9,69.92,292.3246,6.0901,48
2023-03-29,Cloudy,Cold,12.79,81.3,136.9865,3.8052,36
2023-03-29,Cloudy,Mild,19.99,72.54,182.8504,5.0792,36
2023-03-29,Fog,Mild,18.7,69.21,152.8444,6.3685,24
2023-03-29,Rain,Cold,13.1,72.39,70.4387,2.9349,24
2023-03-29,Rain,Mild,17.17,67.74,116.6066,4.8586,24
2023-03-29,Storm,Cold,8.43,74.54,22.3196,1.86,12
2023-03-30,Clear,Cold,11.24,76.0,165.039,2.7507,60
2023-03-30,Clear,Mild,18.51,72.29,294.0491,6.126,48
2023-03-30,Cloudy,Cold,12.09,71.86,36.2462,3.0205,12
2023-03-30,Cloudy,Mild,16.81,69.74,150.8481,6.2853,24
2023-03-30,Fog,Mild,16.3,75.77,145.0453,6.0436,24
2023-03-30,Rain,Cold,10.06,68.01,76.5073,3.1878,24
2023-03-30,Rain,Mild,18.65,67.65,193.9502,5.3875,36
2023-03-30,Snow,Mild,19.7,62.77,58.1326,4.8444,12
2023-03-30,Storm,Mild,18.42,68.04,60.8311,5.0693,12
2023-03-30,Storm,Cold,12.31,73.05,160.9915,4.472,36
2023-03-31,Clear,Mild,16.26,69.36,365.5168,6.0919,60
2023-03-31,Clear,Cold,11.09,78.91,165.2607,2.7543,60
2023-03-31,Cloudy,Mild,18.48,67.85,150.6252,6.2761,24
2023-03-31,Cloudy,Cold,12.54,81.24,53.6687,2.2362,24
2023-03-31,Fog,Mild,18.41,77.44,70.2353,5.8529,12
2023-03-31,Rain,Mild,18.29,70.83,290.6421,4.844,60
2023-03-31,Rain,Cold,10.93,75.3,74.7621,6.2302,12
2023-03-31,Snow,Mild,18.59,74.98,75.4688,6.2891,12
2023-03-31,Snow,Cold,10.5,80.17,65.7789,2.7408,24
2023-04-01,Clear,Mild,20.21,70.42,45.8337,3.8195,12
2023-04-01,Clear,Cold,10.79,77.1,190.6546,2.2697,84
2023-04-01,Cloudy,Mild,18.19,70.4,279.6479,4.6608,60
2023-04-01,Cloudy,Cold,12.02,73.78,99.6404,2.7678,36
2023-04-01,Fog,Cold,13.54,72.63,102.6354,4.2765,24
2023-04-01,Fog,Mild,20.25,71.8,55.393,4.6161,12
2023-04-01,Rain,Mild,18.03,73.4,201.0555,4.1887,48
2023-04-01,Storm,Cold,13.71,73.87,19.9933,1.6661,12
2023-04-02,Clear,Cold,11.85,78.28,76.3928,1.5915,48
2023-04-02,Clear,Mild,18.27,71.84,410.9931,4.8928,84
2023-04-02,Cloudy,Cold,13.02,76.87,55.6969,2.3207,24
2023-04-02,Cloudy,Mild,17.07,73.71,142.4716,3.9575,36
2023-04-02,Fog,Cold,10.98,79.11,81.9799,3.4158,24
2023-04-02,Rain,Mild,19.42,67.43,97.717,4.0715,24
2023-04-02,Rain,Cold,12.26,72.6,72.4237,3.0177,24
2023-04-02,Storm,Mild,20.2,76.48,47.3996,3.95,12
2023-04-02,Storm,Cold,12.25,64.13,16.7739,1.3978,12
2023-04-03,Clear,Mild,19.19,68.23,211.8936,5.8859,36
2023-04-03,Clear,Cold,12.1,78.71,73.1586,3.0483,24
2023-04-03,Cloudy,Cold,12.82,68.74,306.3223,4.2545,72
2023-04-03,Cloudy,Mild,19.88,73.42,88.3455,7.3621,12
2023-04-03,Fog,Mild,15.59,84.78,66.1669,5.5139,12
2023-04-03,Rain,Mild,18.46,75.97,121.0983,5.0458,24
2023-04-03,Rain,Cold,12.95,77.47,140.3404,2.9238,48
2023-04-03,Storm,Cold,12.15,85.63,17.4503,1.4542,12
2023-04-03,Storm,Mild,18.88,75.9,284.9422,5.9363,48
2023-04-04,Clear,Cold,10.94,82.47,34.0408,1.4184,24
2023-04-04,Clear,Mild,18.73,70.02,265.852,5.5386,48
2023-04-04,Cloudy,Cold,12.27,75.33,196.2285,3.2705,60
2023-04-04,Cloudy,Mild,16.2,75.87,69.7131,5.8094,12
2023-04-04,Fog,Mild,19.32,73.08,228.0468,6.3346,36
2023-04-04,Fog,Cold,9.54,88.53,46.1703,3.8475,12
2023-04-04,Rain,Cold,12.87,76.82,154.2293,4.2841,36
2023-04-04,Rain,Mild,19.1,68.72,158.0884,4.3913,36
2023-04-04,Storm,Mild,17.27,75.25,132.487,5.5203,24
2023-04-05,Clear,Cold,13.07,75.88,86.5783,3.6074,24
2023-04-05,Clear,Mild,19.32,75.14,225.9767,4.7078,48
2023-04-05,Cloudy,Cold,12.89,77.31,114.8687,3.1908,36
2023-04-05,Cloudy,Mild,19.28,71.97,162.4357,6.7682,24
2023-04-05,Fog,Mild,20.42,68.52,187.569,5.2102,36
2023-04-05,Fog,Cold,12.27,91.47,22.5072,1.8756,12
2023-04-05,Rain,Mild,18.49,75.17,322.9257,5.3821,60
2023-04-05,Rain,Cold,8.1,79.04,87.0487,2.418,36
2023-04-05,Storm,Mild,23.94,78.0,61.9322,5.161,12
2023-04-06,Clear,Cold,13.23,68.66,49.4586,4.1216,12
2023-04-06,Clear,Mild,22.01,70.0,205.1366,5.6982,36
2023-04-06,Cloudy,Mild,18.26,73.71,170.6255,4.7396,36
2023-04-06,Cloudy,Cold,11.35,85.11,17.3276,1.444,12
2023-04-06,Fog,Mild,19.53,66.72,66.3377,5.5281,12
2023-04-06,Fog,Cold,11.15,76.7,47.257,3.9381,12
2023-04-06,Rain,Mild,19.26,74.13,315.1325,5.2522,60
2023-04-06,Rain,Cold,11.49,73.06,117.0109,3.2503,36
2023-04-06,Snow,Mild,15.69,77.63,21.4084,1.784,12
2023-04-06,Snow,Cold,10.56,77.26,22.0951,1.8413,12
2023-04-06,Storm,Mild,18.79,69.62,202.8923,5.6359,36
2023-04-06,Storm,Cold,6.92,79.34,38.93,3.2442,12
2023-04-07,Clear,Cold,12.11,80.16,231.9092,3.8652,60
2023-04-07,Clear,Warm,25.64,63.22,64.627,5.3856,12
2023-04-07,Clear,Mild,20.25,70.93,358.4229,5.9737,60
2023-04-07,Cloudy,Cold,12.99,73.62,114.6893,4.7787,24
2023-04-07,Cloudy,Mild,18.85,73.72,215.8875,5.9969,36
2023-04-07,Fog,Mild,18.47,72.91,105.3521,4.3897,24
2023-04-07,Rain,Cold,13.76,72.91,91.7819,3.8242,24
2023-04-07,Rain,Mild,19.34,78.79,118.7608,4.9484,24
2023-04-07,Storm,Cold,11.21,69.05,51.5487,2.1479,24
2023-04-08,Clear,Mild,20.16,71.85,419.4429,3.8837,108
2023-04-08,Clear,Cold,13.24,74.54,141.0529,2.9386,48
2023-04-08,Cloudy,Mild,21.46,67.54,62.7622,5.2302,12
2023-04-08,Fog,Cold,12.79,83.96,21.4605,1.7884,12
2023-04-08,Rain,Cold,13.56,73.98,174.9089,2.9151,60
2023-04-08,Rain,Mild,20.87,65.42,89.4831,3.7285,24
2023-04-08,Storm,Mild,21.69,77.33,87.0871,7.2573,12
2023-04-08,Storm,Cold,11.15,69.3,16.4348,1.3696,12
2023-04-09,Clear,Cold,14.31,69.22,123.1012,3.4195,36
2023-04-09,Clear,Mild,17.62,71.62,250.8555,4.1809,60
2023-04-09,Cloudy,Cold,14.21,75.52,57.3826,2.3909,24
2023-04-09,Cloudy,Mild,19.13,70.55,113.0787,4.7116,24
2023-04-09,Fog,Cold,12.84,78.13,27.1554,2.263,12
2023-04-09,Fog,Mild,21.82,62.07,162.0575,4.5016,36
2023-04-09,Rain,Mild,21.47,69.88,120.3434,5.0143,24
2023-04-09,Rain,Cold,10.81,78.22,66.5175,1.8477,36
2023-04-09,Snow,Mild,17.88,68.27,38.6375,3.2198,12
2023-04-09,Storm,Cold,11.45,80.95,41.7504,1.7396,24
2023-04-10,Clear,Mild,18.48,69.41,362.797,6.0466,60
2023-04-10,Clear,Cold,12.11,70.31,58.3648,1.6212,36
2023-04-10,Cloudy,Cold,12.82,74.47,123.7385,2.5779,48
2023-04-10,Cloudy,Mild,17.66,78.56,193.9354,5.3871,36
2023-04-10,Fog,Cold,11.95,70.87,86.7244,3.6135,24
2023-04-10,Fog,Mild,18.03,67.99,62.1478,5.179,12
2023-04-10,Rain,Mild,20.89,67.15,235.5186,6.5422,36
2023-04-10,Storm,Mild,18.4,68.12,195.9512,5.4431,36
2023-04-11,Clear,Cold,12.87,73.11,94.6636,2.6295,36
2023-04-11,Clear,Mild,18.9,70.1,430.6357,5.1266,84
2023-04-11,Cloudy,Cold,12.7,77.2,106.0128,2.9448,36
2023-04-11,Cloudy,Mild,19.59,69.21,179.8883,7.4953,24
2023-04-11,Fog,Mild,19.17,69.2,135.9781,3.7772,36
2023-04-11,Rain,Cold,9.15,79.07,17.8074,1.484,12
2023-04-11,Rain,Mild,17.42,77.23,117.2427,4.8851,24
2023-04-11,Snow,Mild,23.18,68.6,57.1101,4.7592,12
2023-04-11,Storm,Mild,20.06,68.23,135.2861,5.6369,24
2023-04-12,Clear,Cold,12.85,76.93,81.932,2.2759,36
2023-04-12,Clear,Mild,18.3,67.98,419.4882,4.9939,84
2023-04-12,Cloudy,Mild,18.5,72.79,237.9062,4.9564,48
2023-04-12,Fog,Mild,19.25,67.74,150.5619,6.2734,24
2023-04-12,Fog,Cold,11.98,77.99,37.0906,3.0909,12
2023-04-12,Rain,Cold,14.33,71.58,54.1006,2.2542,24
2023-04-12,Rain,Mild,19.13,62.17,249.4299,6.9286,36
2023-04-12,Storm,Cold,14.27,72.89,16.6747,1.3896,12
2023-04-12,Storm,Mild,16.22,72.06,67.6317,5.636,12
2023-04-13,Clear,Warm,25.36,75.85,70.7752,5.8979,12
2023-04-13,Clear,Mild,19.34,69.98,381.5219,5.2989,72
2023-04-13,Clear,Cold,12.99,74.46,62.2341,2.5931,24
2023-04-13,Cloudy,Cold,14.44,76.29,151.4801,4.2078,36
2023-04-13,Cloudy,Mild,18.97,71.16,197.5,8.2292,24
2023-04-13,Fog,Mild,19.57,72.02,143.2352,3.9788,36
2023-04-13,Fog,Cold,12.35,72.35,66.1226,2.7551,24
2023-04-13,Rain,Mild,20.2,72.21,131.0422,5.4601,24
2023-04-13,Snow,Mild,21.5,59.19,63.5825,5.2985,12
2023-04-13,Storm,Mild,16.55,70.82,84.2117,3.5088,24
2023-04-14,Clear,Cold,14.74,68.76,34.8247,2.9021,12
2023-04-14,Clear,Mild,19.0,66.58,274.2572,4.571,60
2023-04-14,Cloudy,Mild,19.95,66.88,89.0545,3.7106,24
2023-04-14,Cloudy,Cold,12.85,63.97,74.1929,3.0914,24
2023-04-14,Fog,Mild,21.83,65.59,112.6178,4.6924,24
2023-04-14,Fog,Cold,11.82,74.33,73.0658,6.0888,12
2023-04-14,Rain,Mild,19.85,67.3,315.6794,5.2613,60
2023-04-14,Rain,Warm,25.09,65.9,77.922,6.4935,12
2023-04-14,Rain,Cold,13.3,75.75,37.2727,1.553,24
2023-04-14,Storm,Mild,21.12,64.21,209.0221,5.8062,36
2023-04-15,Clear,Mild,20.6,65.63,270.0292,4.5005,60
2023-04-15,Clear,Cold,14.69,71.51,12.7346,1.0612,12
2023-04-15,Cloudy,Cold,12.66,75.8,79.6473,2.2124,36
2023-04-15,Cloudy,Mild,20.37,72.97,292.2481,4.059,72
2023-04-15,Fog,Cold,12.76,82.3,13.3082,1.109,12
2023-04-15,Fog,Mild,18.84,72.4,70.2549,2.9273,24
2023-04-15,Rain,Mild,20.0,69.44,89.1932,3.7164,24
2023-04-15,Rain,Cold,13.22,78.21,20.888,1.7407,12
2023-04-15,Storm,Cold,14.15,63.59,36.8303,3.0692,12
2023-04-15,Storm,Mild,20.51,64.37,117.5156,4.8965,24
2023-04-16,Clear,Mild,18.63,67.6,226.1467,3.7691,60
2023-04-16,Cloudy,Cold,14.96,71.29,50.4565,4.2047,12
2023-04-16,Cloudy,Mild,21.47,62.55,51.645,4.3038,12
2023-04-16,Fog,Cold,14.18,84.42,15.1682,1.264,12
2023-04-16,Fog,Mild,20.98,67.3,203.8461,4.2468,48
2023-04-16,Rain,Cold,14.08,77.8,106.1525,2.2115,48
2023-04-16,Rain,Mild,19.53,71.09,245.4443,3.4089,72
2023-04-16,Storm,Mild,18.5,78.73,84.1897,3.5079,24
2023-04-17,Clear,Mild,19.49,70.86,251.8873,4.1981,60
2023-04-17,Clear,Warm,25.3,57.33,87.9953,7.3329,12
2023-04-17,Clear,Cold,12.94,80.5,62.5991,2.6083,24
2023-04-17,Cloudy,Cold,14.82,57.89,42.2263,3.5189,12
2023-04-17,Cloudy,Mild,20.19,68.58,276.9426,3.8464,72
2023-04-17,Fog,Mild,19.53,65.11,316.244,5.2707,60
2023-04-17,Rain,Mild,19.65,68.58,95.8686,3.9945,24
2023-04-17,Storm,Cold,12.01,68.52,48.0607,4.0051,12
2023-04-17,Storm,Mild,24.97,64.85,109.1934,9.0995,12
2023-04-18,Clear,Mild,19.6,66.51,459.2719,4.7841,96
2023-04-18,Clear,Cold,13.63,75.86,104.5579,4.3566,24
2023-04-18,Cloudy,Mild,18.27,67.96,141.067,3.9185,36
2023-04-18,Fog,Mild,21.33,69.9,183.621,5.1006,36
2023-04-18,Fog,Warm,25.91,72.07,76.5103,6.3759,12
2023-04-18,Rain,Mild,22.62,71.01,156.7675,6.532,24
2023-04-18,Rain,Cold,14.33,76.59,72.2438,2.0068,36
2023-04-18,Storm,Mild,17.49,71.21,104.6659,4.3611,24
2023-04-19,Clear,Cold,13.44,86.27,43.6648,3.6387,12
2023-04-19,Clear,Mild,20.22,65.44,281.6506,4.6942,60
2023-04-19,Cloudy,Cold,12.06,76.71,57.519,2.3966,24
2023-04-19,Cloudy,Mild,19.94,68.14,561.125,5.1956,108
2023-04-19,Fog,Warm,25.85,58.46,69.1252,5.7604,12
2023-04-19,Rain,Mild,18.88,65.56,96.5132,4.0214,24
2023-04-19,Rain,Warm,25.53,65.76,101.5678,8.464,12
2023-04-19,Snow,Mild,16.36,65.37,21.3272,1.7773,12
2023-04-19,Snow,Cold,13.22,73.75,27.017,2.2514,12
2023-04-19,Storm,Cold,12.65,70.06,17.8781,1.4898,12
2023-04-20,Clear,Warm,27.88,57.64,78.2015,6.5168,12
2023-04-20,Clear,Mild,16.95,70.21,215.3856,3.5898,60
2023-04-20,Cloudy,Mild,19.54,68.73,275.5655,4.5928,60
2023-04-20,Cloudy,Warm,25.22,71.65,59.3818,4.9485,12
2023-04-20,Cloudy,Cold,13.71,73.95,48.656,2.0273,24
2023-04-20,Fog,Mild,20.23,66.83,81.5891,6.7991,12
2023-04-20,Rain,Cold,13.79,61.36,41.653,3.4711,12
2023-04-20,Rain,Mild,18.08,71.52,248.1965,5.1708,48
2023-04-20,Snow,Mild,22.61,66.29,128.075,5.3365,24
2023-04-20,Storm,Mild,22.83,64.73,116.1421,4.8393,24
2023-04-21,Clear,Cold,13.34,73.52,56.0791,2.3366,24
2023-04-21,Clear,Mild,19.26,68.43,369.2409,4.3957,84
2023-04-21,Clear,Warm,25.04,66.08,73.7179,6.1432,12
2023-04-21,Cloudy,Cold,12.64,76.58,44.0391,3.6699,12
2023-04-21,Cloudy,Mild,19.2,69.38,398.3472,4.7422,84
2023-04-21,Cloudy,Warm,25.6,60.26,159.903,6.6626,24
2023-04-21,Fog,Mild,19.94,57.86,30.5765,2.548,12
2023-04-21,Rain,Mild,20.52,71.96,65.6208,5.4684,12
2023-04-21,Rain,Cold,13.14,72.15,27.5787,2.2982,12
2023-04-21,Snow,Mild,22.57,62.29,79.4363,6.6197,12
2023-04-22,Clear,Mild,22.1,70.97,298.7415,4.979,60
2023-04-22,Clear,Cold,11.82,85.32,28.2195,2.3516,12
2023-04-22,Clear,Warm,25.08,63.06,52.6214,4.3851,12
2023-04-22,Cloudy,Cold,14.03,83.85,12.6848,1.0571,12
2023-04-22,Cloudy,Mild,19.67,71.26,223.8056,3.7301,60
2023-04-22,Fog,Mild,21.22,71.34,147.6393,4.1011,36
2023-04-22,Fog,Cold,14.72,67.22,53.2259,2.2177,24
2023-04-22,Fog,Warm,25.32,67.36,48.8713,4.0726,12
2023-04-22,Rain,Warm,25.24,54.37,43.4142,3.6179,12
2023-04-22,Rain,Cold,13.08,78.26,68.5829,2.8576,24
2023-04-22,Rain,Mild,17.1,65.41,29.4331,1.2264,24
2023-04-23,Clear,Mild,20.96,70.17,267.41,3.714,72
2023-04-23,Clear,Cold,14.62,78.68,47.9167,1.9965,24
2023-04-23,Clear,Warm,26.73,72.7,58.1788,4.8482,12
2023-04-23,Cloudy,Mild,19.69,62.96,183.6783,3.8266,48
2023-04-23,Fog,Mild,18.07,66.56,120.3512,3.3431,36
2023-04-23,Rain,Mild,19.17,64.28,193.4968,3.2249,60
2023-04-23,Rain,Cold,10.75,85.3,20.3531,1.6961,12
2023-04-23,Snow,Mild,21.57,75.29,60.3435,5.0286,12
2023-04-23,Storm,Mild,22.26,60.45,65.0522,5.421,12
2023-04-24,Clear,Mild,21.22,69.54,225.8817,4.7059,48
2023-04-24,Clear,Warm,26.52,63.87,163.0649,6.7944,24
2023-04-24,Clear,Cold,14.56,69.81,61.0766,2.5449,24
2023-04-24,Cloudy,Warm,26.37,66.73,71.0553,5.9213,12
2023-04-24,Cloudy,Mild,19.99,69.12,176.269,3.6723,48
2023-04-24,Cloudy,Cold,14.89,83.85,40.9422,3.4119,12
2023-04-24,Fog,Cold,14.82,72.14,47.8075,3.984,12
2023-04-24,Fog,Mild,21.18,71.02,142.2168,5.9257,24
2023-04-24,Rain,Mild,19.38,76.1,193.6798,5.38,36
2023-04-24,Rain,Cold,13.45,62.56,17.2531,1.4378,12
2023-04-24,Snow,Mild,21.78,61.53,66.7259,5.5605,12
2023-04-24,Storm,Cold,14.46,66.6,16.4938,1.3745,12
2023-04-24,Storm,Mild,23.56,58.5,84.425,7.0354,12
2023-04-25,Clear,Cold,13.82,76.79,16.1481,1.3457,12
2023-04-25,Clear,Mild,20.26,69.79,175.8342,3.6632,48
2023-04-25,Clear,Warm,25.95,67.1,244.0648,6.7796,36
2023-04-25,Cloudy,Mild,19.57,73.68,298.7947,4.9799,60
2023-04-25,Fog,Warm,26.44,75.5,79.3712,6.6143,12
2023-04-25,Fog,Mild,18.05,71.9,114.9792,4.7908,24
2023-04-25,Rain,Mild,20.01,72.24,199.0801,4.1475,48
2023-04-25,Rain,Warm,27.2,58.92,66.8301,5.5692,12
2023-04-25,Rain,Cold,14.98,72.92,67.3247,5.6104,12
2023-04-25,Snow,Mild,16.26,73.63,18.8665,1.5722,12
2023-04-25,Storm,Mild,16.82,73.27,33.1983,2.7665,12
2023-04-26,Clear,Mild,21.83,74.91,115.1556,4.7982,24
2023-04-26,Cloudy,Mild,20.02,71.59,210.8174,4.392,48
2023-04-26,Cloudy,Cold,14.27,76.1,42.8191,1.7841,24
2023-04-26,Cloudy,Warm,25.67,61.7,98.2108,8.1842,12
2023-04-26,Fog,Mild,18.83,69.8,215.7208,4.4942,48
2023-04-26,Rain,Warm,26.17,72.21,59.7807,4.9817,12
2023-04-26,Rain,Mild,20.56,69.29,428.2536,4.461,96
2023-04-26,Storm,Mild,22.04,74.46,52.2092,4.3508,12
2023-04-26,Storm,Warm,26.85,66.4,78.4055,6.5338,12
2023-04-27,Clear,Mild,20.38,70.3,145.5317,4.0425,36
2023-04-27,Clear,Cold,13.96,83.49,78.853,2.1904,36
2023-04-27,Clear,Warm,26.5,60.51,80.1543,6.6795,12
2023-04-27,Cloudy,Mild,19.4,73.85,372.724,4.4372,84
2023-04-27,Rain,Mild,21.03,73.2,278.4529,5.8011,48
2023-04-27,Rain,Warm,26.14,56.79,102.5609,8.5467,12
2023-04-27,Snow,Mild,19.06,68.91,101.199,2.8111,36
2023-04-27,Storm,Warm,26.71,67.09,75.6275,6.3023,12
2023-04-27,Storm,Mild,22.95,65.36,64.1692,5.3474,12
2023-04-28,Clear,Mild,20.72,65.54,330.661,3.9364,84
2023-04-28,Clear,Warm,25.9,65.3,247.6448,6.879,36
2023-04-28,Clear,Cold,13.77,74.12,56.0212,2.3342,24
2023-04-28,Cloudy,Warm,27.41,61.21,81.6521,6.8043,12
2023-04-28,Cloudy,Mild,20.15,69.23,80.5057,6.7088,12
2023-04-28,Fog,Warm,25.22,68.82,65.8964,5.4914,12
2023-04-28,Fog,Mild,20.58,75.71,130.6712,5.4446,24
2023-04-28,Rain,Mild,19.59,76.98,167.4691,4.6519,36
2023-04-28,Rain,Warm,26.11,63.01,57.9707,4.8309,12
2023-04-28,Snow,Mild,19.95,72.96,118.0928,3.2804,36
2023-04-29,Clear,Mild,19.01,70.45,150.0297,2.5005,60
2023-04-29,Clear,Cold,14.71,81.0,27.0666,2.2556,12
2023-04-29,Cloudy,Warm,28.86,60.33,129.6259,5.4011,24
2023-04-29,Cloudy,Mild,21.27,67.39,227.58,3.793,60
2023-04-29,Fog,Mild,18.61,67.97,123.2867,3.4246,36
2023-04-29,Rain,Mild,22.96,66.04,209.9879,4.3747,48
2023-04-29,Snow,Warm,26.5,57.64,59.6759,4.973,12
2023-04-29,Storm,Mild,16.84,78.0,68.901,1.9139,36
2023-04-30,Clear,Warm,25.24,71.8,59.496,4.958,12
2023-04-30,Clear,Cold,14.89,76.25,22.2444,1.8537,12
2023-04-30,Clear,Mild,21.73,64.92,336.369,4.0044,84
2023-04-30,Cloudy,Mild,19.16,69.3,80.0837,3.3368,24
2023-04-30,Cloudy,Cold,13.13,73.31,13.0055,1.0838,12
2023-04-30,Fog,Mild,19.11,68.17,39.8541,3.3212,12
2023-04-30,Fog,Cold,14.11,85.45,15.607,1.3006,12
2023-04-30,Fog,Warm,25.73,60.38,124.6967,5.1957,24
2023-04-30,Rain,Mild,19.35,67.54,183.1929,3.0532,60
2023-04-30,Rain,Warm,25.61,72.57,47.295,3.9413,12
2023-04-30,Snow,Mild,24.04,65.82,41.5872,3.4656,12
2023-04-30,Snow,Warm,25.52,58.92,57.1253,4.7604,12
2023-05-01,Clear,Warm,28.0,63.54,214.4036,8.9335,24
2023-05-01,Clear,Mild,21.44,71.77,188.9316,5.2481,36
2023-05-01,Cloudy,Warm,26.99,57.24,320.9624,6.6867,48
2023-05-01,Cloudy,Mild,18.28,72.08,159.8503,3.3302,48
2023-05-01,Fog,Cold,13.99,63.36,26.9001,2.2417,12
2023-05-01,Fog,Mild,19.36,69.49,119.2775,4.9699,24
2023-05-01,Rain,Mild,20.3,66.98,328.1179,3.9062,84
2023-05-01,Snow,Mild,18.21,76.09,14.3969,1.1997,12
2023-05-02,Clear,Warm,26.97,65.96,329.5325,6.8653,48
2023-05-02,Clear,Mild,20.67,69.31,280.3264,3.8934,72
2023-05-02,Cloudy,Mild,19.9,65.68,216.8641,4.518,48
2023-05-02,Fog,Mild,15.97,73.15,33.2275,1.3845,24
2023-05-02,Rain,Mild,20.08,72.74,327.3644,4.5467,72
2023-05-02,Rain,Warm,25.62,64.28,79.0716,6.5893,12
2023-05-02,Storm,Mild,21.38,73.38,59.3858,4.9488,12
2023-05-03,Clear,Cold,14.93,70.28,34.3001,2.8583,12
2023-05-03,Clear,Mild,19.88,71.04,626.495,4.016,156
2023-05-03,Clear,Warm,29.08,57.55,70.3845,5.8654,12
2023-05-03,Cloudy,Warm,25.34,61.35,156.3736,6.5156,24
2023-05-03,Cloudy,Mild,23.77,73.33,68.5457,5.7121,12
2023-05-03,Fog,Warm,26.58,64.31,76.5823,6.3819,12
2023-05-03,Fog,Mild,24.43,70.07,66.2458,5.5205,12
2023-05-03,Rain,Mild,23.58,69.88,31.9165,2.6597,12
2023-05-03,Rain,Warm,26.06,62.12,158.5141,6.6048,24
2023-05-03,Snow,Mild,15.1,76.95,65.6126,5.4677,12
2023-05-04,Clear,Warm,26.45,60.1,335.6376,6.9925,48
2023-05-04,Clear,Mild,18.22,69.3,149.2654,3.1097,48
2023-05-04,Cloudy,Warm,27.4,59.52,187.7949,7.8248,24
2023-05-04,Cloudy,Mild,20.18,67.74,278.5357,3.8686,72
2023-05-04,Rain,Warm,25.78,63.89,208.6446,5.7957,36
2023-05-04,Rain,Mild,19.51,73.43,50.4736,2.1031,24
2023-05-04,Storm,Mild,22.56,66.88,195.4897,5.4303,36
2023-05-05,Clear,Mild,22.13,70.17,288.1969,4.8033,60
2023-05-05,Clear,Warm,29.32,58.57,153.9353,6.414,24
2023-05-05,Cloudy,Mild,20.08,74.12,433.1691,5.1568,84
2023-05-05,Cloudy,Warm,25.77,55.23,105.9455,8.8288,12
2023-05-05,Fog,Mild,21.15,66.38,74.2471,3.0936,24
2023-05-05,Rain,Warm,26.4,53.55,68.1067,5.6756,12
2023-05-05,Rain,Mild,20.69,68.4,118.0493,3.2791,36
2023-05-05,Storm,Warm,28.19,64.8,78.7507,6.5626,12
2023-05-05,Storm,Mild,20.09,72.32,76.4709,3.1863,24
2023-05-06,Clear,Mild,20.33,70.11,187.2573,3.121,60
2023-05-06,Clear,Warm,26.41,61.85,115.5593,4.815,24
2023-05-06,Cloudy,Warm,25.35,60.71,99.7488,4.1562,24
2023-05-06,Cloudy,Mild,19.12,69.98,110.2006,2.2958,48
2023-05-06,Fog,Mild,21.47,63.12,180.0146,3.7503,48
2023-05-06,Fog,Warm,26.63,65.63,187.5827,7.8159,24
2023-05-06,Rain,Mild,20.02,63.65,51.8373,4.3198,12
2023-05-06,Rain,Warm,27.44,67.45,49.2097,4.1008,12
2023-05-06,Rain,Cold,14.59,73.39,12.4121,1.0343,12
2023-05-06,Storm,Mild,18.39,76.71,37.9145,3.1595,12
2023-05-06,Storm,Warm,28.77,61.26,64.3136,5.3595,12
2023-05-07,Clear,Mild,20.67,66.41,152.2264,3.1714,48
2023-05-07,Clear,Warm,27.8,71.02,80.5561,6.713,12
2023-05-07,Cloudy,Warm,26.92,61.86,171.9974,4.7777,36
2023-05-07,Cloudy,Mild,19.88,71.85,152.4415,2.5407,60
2023-05-07,Fog,Mild,17.26,79.44,12.2874,1.024,12
2023-05-07,Fog,Warm,25.19,61.93,50.1953,4.1829,12
2023-05-07,Rain,Warm,25.7,67.29,146.7986,6.1166,24
2023-05-07,Rain,Mild,21.53,65.37,196.6907,3.2782,60
2023-05-07,Snow,Mild,20.62,68.99,22.967,1.9139,12
2023-05-07,Snow,Warm,26.13,56.74,61.5659,5.1305,12
2023-05-08,Clear,Mild,21.72,68.39,271.2548,4.5209,60
2023-05-08,Clear,Warm,27.31,64.83,170.2009,7.0917,24
2023-05-08,Cloudy,Mild,20.14,70.7,137.1821,2.858,48
2023-05-08,Cloudy,Warm,25.34,62.48,96.3075,8.0256,12
2023-05-08,Fog,Mild,21.19,66.32,70.2357,5.853,12
2023-05-08,Fog,Warm,26.65,58.36,83.3594,6.9466,12
2023-05-08,Rain,Mild,19.99,69.44,244.3027,4.0717,60
2023-05-08,Rain,Warm,26.02,68.81,157.6008,6.5667,24
2023-05-08,Storm,Warm,27.76,56.44,82.7365,6.8947,12
2023-05-08,Storm,Mild,20.87,75.43,66.0852,2.7536,24
2023-05-09,Clear,Warm,28.36,57.97,238.1234,6.6145,36
2023-05-09,Clear,Mild,21.36,70.6,152.4683,4.2352,36
2023-05-09,Cloudy,Mild,22.58,65.8,355.5365,4.938,72
2023-05-09,Fog,Mild,19.54,63.91,133.2317,3.7009,36
